NAME,NOM,CAPCPGCODE,LAT_DD,LON_DD,WATRBODY_C,PROVINCE_C,COUNTRY_C
Lesser Slave River No.124,,"4817033",55.22861442530,-114.32476505500,,AB,CA
Centre Hastings,,"3512026",44.41548242210,-77.44257972580,,ON,CA
Biggar,,"4712046",52.06381334790,-107.97944667300,,SK,CA
Sparwood,,"5901006",49.75915734800,-114.79765408500,,BC,CA
Norton,,"1305018",45.64915421730,-65.71870161020,,NB,CA
Addington Highlands,,"3511035",44.93967461280,-77.27010667800,,ON,CA
,Sainte-Anne-du-Sault,"2439150",46.17304817670,-72.14120913290,,QC,CA
Tsahaheh 1,,"5923816",49.27156963990,-124.86930983600,,BC,CA
Cowichan Valley G,,"5919015",49.01369960060,-123.75692275300,,BC,CA
,Bouchette,"2483050",46.20660983630,-75.90901489030,,QC,CA
,Waskaganish,"2499035",51.25775042260,-78.77758568210,,QC,CA
Flaxcombe,,"4713009",51.47825944320,-109.60357584600,,SK,CA
,Mont-Albert,"2404902",48.89614012660,-65.89958496670,,QC,CA
Ebenezer,,"4709014",51.36925967700,-102.44796264100,,SK,CA
Fraser-Fort George G,,"5953050",54.87723980610,-122.91139028500,,BC,CA
McAdam,,"1310006",45.59196984310,-67.31358706200,,NB,CA
Rogersville,,"1309017",46.73454379170,-65.42829046900,,NB,CA
Musquash,,"1301016",45.16371270330,-66.35399263750,,NB,CA
Dorion,,"3558034",48.79272836690,-88.64779186780,,ON,CA
,Saint-Joseph-de-Beauce,"2427043",46.33251947300,-70.83015502130,,QC,CA
Saskatoon,,"4711066",52.14131769800,-106.64071779500,,SK,CA
,Wentworth,"2476035",45.79416218390,-74.37298975150,,QC,CA
,Nicolet,"2450072",46.21808775240,-72.61952174580,,QC,CA
,Denholm,"2483005",45.83602483120,-75.82941717160,,QC,CA
Fort Qu'Appelle,,"4706051",50.76452439380,-103.79117145500,,SK,CA
Good Hope Lake,,"5957804",59.18840733580,-129.22286449700,,BC,CA
,Sainte-Claire,"2419055",46.58007672780,-70.85381066050,,QC,CA
North Saanich,,"5917005",48.65761046760,-123.44301393900,,BC,CA
Fort Frances,,"3559012",48.62425162370,-93.39996903800,,ON,CA
West Isles,,"1302006",45.01529709080,-66.96759840110,,NB,CA
Makkovik,,"1011020",55.09105365270,-59.16504381010,,NL,CA
,Chute-aux-Outardes,"2496035",49.12535210330,-68.39694351680,,QC,CA
Lot 60,,"1102004",46.01670684400,-62.88727186970,,PE,CA
,Saint-Narcisse-de-Rimouski,"2410015",48.24941884630,-68.46238848040,,QC,CA
,Arundel,"2478060",45.97865585110,-74.61035975170,,QC,CA
Whitewater,,"4605067",49.44434217370,-100.10529946600,,MB,CA
Cole Bay,,"4718028",55.09738241110,-108.32642247300,,SK,CA
,Saint-Léon-de-Standon,"2419020",46.46895319010,-70.62151771870,,QC,CA
Punnichy,,"4710029",51.37154851800,-104.29770410600,,SK,CA
Pembina,,"4604033",49.17421407120,-98.50075098490,,MB,CA
Sainte-Anne,,"1313011",47.40402032730,-67.88180566360,,NB,CA
Detah,,"6106021",62.41219204240,-114.30653942600,,NT,CA
Dundas,,"1308001",46.34202767320,-64.64366129940,,NB,CA
White City,,"4706030",50.43405198140,-104.36720507600,,SK,CA
Wilkie,,"4713069",52.41024972910,-108.71088860500,,SK,CA
North Tacla Lake,,"5951848",55.48091875640,-125.96725825600,,BC,CA
Thompson-Nicola A (Wells Gray Country),,"5933068",52.14088043850,-119.97785144700,,BC,CA
Anmore,,"5915038",49.34696093150,-122.85219052000,,BC,CA
,Saint-François-Xavier-de-Brompton,"2442020",45.52843800110,-72.06072639590,,QC,CA
Empress,,"4804006",50.95463089300,-110.01632481800,,AB,CA
,Barkmere,"2478050",45.99525025920,-74.54075260510,,QC,CA
Northern Rockies,,"5959007",59.07445182380,-123.44615152400,,BC,CA
Skeetchestn,,"5933817",50.81926413880,-120.95844328700,,BC,CA
Lillooet,,"5931026",50.68299686990,-121.91754121700,,BC,CA
MacDowell Lake,,"3560102",52.21270083840,-92.71597089900,,ON,CA
Richibucto 15,,"1308015",46.59000561220,-64.99716064780,,NB,CA
Bridgewater,,"1206004",44.38232543620,-64.52538296800,,NS,CA
,Saint-Jude,"2454110",45.78397217570,-72.99817544200,,QC,CA
New Ross 20,,"1206016",44.84342432030,-64.41513495740,,NS,CA
Lytton  9B,,"5933842",50.27206885310,-121.62490187700,,BC,CA
,Belle-Rivière,"2493908",48.13663195890,-71.80828159090,,QC,CA
Long Sault 12,,"3559092",48.67326523840,-94.08358839510,,ON,CA
Massey Drive,,"1005017",48.93652297520,-57.89350633210,,NL,CA
"Division No.  1, Subd. L",,"1001415",47.59554990360,-53.18377639240,,NL,CA
Squinas 2,,"5941840",52.47636751310,-125.29999343900,,BC,CA
Hodgeville,,"4707016",50.11352348760,-106.96277192000,,SK,CA
,Saint-Albert,"2439085",45.99461984330,-72.10184517160,,QC,CA
Big Arm No. 251,,"4711006",51.23071453600,-105.45703553900,,SK,CA
,Thetford Mines,"2431084",46.10639092000,-71.28691434140,,QC,CA
Muskeg Lake 102E,,"4716886",53.00258729180,-106.95559935100,,SK,CA
Richmound,,"4708022",50.45485102690,-109.75655725000,,SK,CA
,Latulipe-et-Gaboury,"2485060",47.37344155530,-79.02180699550,,QC,CA
Central Okanagan J,,"5935020",49.99233776440,-119.71368655400,,BC,CA
,Berry,"2488070",48.83724626240,-78.31374157870,,QC,CA
West Hants,,"1208001",45.01483388810,-64.11824228220,,NS,CA
,Saint-Jean-sur-Richelieu,"2456083",45.31867023350,-73.29388225180,,QC,CA
Lillooet 1,,"5931821",50.69009379910,-121.95369714500,,BC,CA
Chilco Lake 1,,"5941828",51.41305701860,-124.11371119000,,BC,CA
Mattagami 71,,"3552052",47.85569796790,-81.52279609220,,ON,CA
Carnduff,,"4701008",49.17581021260,-101.79687752500,,SK,CA
Raymond,,"4802008",49.46256406970,-112.65530134400,,AB,CA
Windsor,,"3537039",42.28946598970,-82.98831163890,,ON,CA
,Low,"2483010",45.83134317100,-76.03727539310,,QC,CA
Rhein,,"4709009",51.35277518250,-102.19145818000,,SK,CA
Harris,,"3554014",47.52950144140,-79.58143215030,,ON,CA
North Thompson 1,,"5933887",51.29149518430,-120.15523673300,,BC,CA
Hazenmore,,"4703052",49.68714083040,-107.13870154800,,SK,CA
Ryley,,"4810019",53.29306278650,-112.42574132000,,AB,CA
,Kangiqsujuaq,"2499130",61.59240271400,-71.93860026140,,QC,CA
Valleyview,,"4818018",55.06360648820,-117.27521959800,,AB,CA
Merrickville-Wolford,,"3507052",44.85394360190,-75.82690665080,,ON,CA
Skwali 3,,"5909825",49.18640865810,-121.96378859900,,BC,CA
,Saint-Adalbert,"2417015",46.83753985280,-69.94534164450,,QC,CA
Meota,,"4717006",53.03552862390,-108.45524419000,,SK,CA
St. Andrews,,"4613043",50.27450260110,-96.99725226540,,MB,CA
,Inukjuak,"2499879",58.47042476250,-78.06325639890,,QC,CA
"Division No.  4, Subd. C",,"1004011",48.43600007590,-58.17716478540,,NL,CA
Clarke's Beach,,"1001429",47.53325838070,-53.29991200240,,NL,CA
Victoria,,"1001365",47.77118792930,-53.23805029870,,NL,CA
Hoodoo No. 401,,"4715039",52.56614824250,-105.63231748100,,SK,CA
,Sainte-Anne-de-Beaupré,"2421030",47.05671270850,-70.96425334040,,QC,CA
"Division No.  9, Subd. H",,"1009041",50.16483185950,-57.44903954470,,NL,CA
,Saint-Philippe-de-Néri,"2414060",47.46765725740,-69.88222660840,,QC,CA
Leamington,,"3537003",41.93958851270,-82.56403332010,,ON,CA
,Lac-Granet,"2489912",47.78008207670,-77.46585578540,,QC,CA
,Saint-Lazare-de-Bellechasse,"2419050",46.64891314210,-70.77074100790,,QC,CA
,Richelieu,"2455057",45.40952591700,-73.22659059380,,QC,CA
Kootenay 1,,"5901803",49.63643651180,-115.73383543400,,BC,CA
,Notre-Dame-du-Bon-Conseil,"2449080",45.99505383510,-72.35363245880,,QC,CA
Usborne No. 310,,"4711046",51.74987974920,-105.19490402100,,SK,CA
Val Marie No. 17,,"4704003",49.24236180060,-107.78127244600,,SK,CA
Coteau Beach,,"4707068",51.16498957820,-106.82483564000,,SK,CA
Chopaka 7 & 8,,"5907805",49.03454714690,-119.72078527900,,BC,CA
Sundayman's Meadow 3,,"5941864",53.12077915310,-124.33456792800,,BC,CA
Longview,,"4806008",50.53097405010,-114.23362409000,,AB,CA
Tilting,,"1008023",49.69931158470,-54.08928601230,,NL,CA
Come By Chance,,"1001274",47.83044191370,-53.99194267900,,NL,CA
,Val-Morin,"2478005",45.99659977800,-74.19803935290,,QC,CA
,Saint-Évariste-de-Forsyth,"2429025",45.94515318460,-70.98706083660,,QC,CA
Kitimat-Stikine D,,"5949041",57.39066755860,-130.87110318500,,BC,CA
Niagara Falls,,"3526043",43.05089428740,-79.10151187450,,ON,CA
Fox Valley,,"4708026",50.46481612890,-109.47887185600,,SK,CA
Tsinstikeptum  9,,"5935802",49.83908012200,-119.60547872000,,BC,CA
Leroy No. 339,,"4710056",52.01255182280,-104.78377150700,,SK,CA
,Lac-Drolet,"2430080",45.73500895500,-70.83297313310,,QC,CA
Pense No. 160,,"4706021",50.44075783260,-105.09921077800,,SK,CA
Gambler 63 (Part),,"4616025",50.60280024820,-101.37142315900,,MB,CA
,Les Escoumins,"2495025",48.39333078410,-69.39026693760,,QC,CA
Southesk,,"1309026",46.99010217000,-66.43365098870,,NB,CA
Portier Pass 5,,"5919817",49.01621525040,-123.59705843200,,BC,CA
,Saint-David-de-Falardeau,"2494245",48.65529433010,-71.06800003410,,QC,CA
Hudson,,"3554021",47.53757169320,-79.82380279850,,ON,CA
,Laval,"2465005",45.60515237980,-73.72539370010,,QC,CA
Muskowekwan 85,,"4710822",51.32362362400,-104.08253950900,,SK,CA
Chicken 225,,"4718823",59.28646132280,-105.75621123900,,SK,CA
Pelican Lake 191B,,"4716880",53.62057535100,-107.68972170400,,SK,CA
Hay Lake 209,,"4817845",58.75067848400,-118.72437659000,,AB,CA
Newell County No. 4,,"4802031",50.61655215020,-111.94191550500,,AB,CA
The Key 65,,"4709821",51.75999810990,-102.13583020300,,SK,CA
Broadview,,"4705031",50.37548508640,-102.57891784000,,SK,CA
Nazco 20,,"5941837",52.95430947000,-123.58363072700,,BC,CA
,Val-Brillant,"2407080",48.51950374050,-67.57528225000,,QC,CA
Sundre,,"4806036",51.79937067930,-114.63999889400,,AB,CA
Truro,,"1210006",45.34135009060,-63.25515314380,,NS,CA
Coral Harbour,,"6205014",64.16559863270,-83.23203222930,,NU,CA
Wilmot,,"1311018",46.34631701740,-67.70991597120,,NB,CA
Saint-Isidore,,"1315022",47.55555105030,-65.04255259380,,NB,CA
Kendal,,"4706003",50.25484059030,-103.61589122000,,SK,CA
Weirdale,,"4715091",53.44857098360,-105.24058273700,,SK,CA
Fillmore No. 96,,"4702076",49.91648395720,-103.43602374800,,SK,CA
Cariboo G,,"5941015",51.76403867740,-121.55291299000,,BC,CA
Addington,,"1314012",47.70215186460,-66.76913097970,,NB,CA
Northern Arm,,"1006015",49.18600277870,-55.38425783760,,NL,CA
Beaver Lake 17,,"1209037",45.02303405930,-62.76027360210,,NS,CA
Cole Bay 3,,"5917801",48.62260231240,-123.45620142800,,BC,CA
Roblin,,"4616052",51.22765666350,-101.35756937400,,MB,CA
,Sainte-Apolline-de-Patton,"2418025",46.83513452870,-70.21263544550,,QC,CA
LaScie,,"1008076",49.94874677580,-55.61066502700,,NL,CA
,Hérouxville,"2435035",46.67632257150,-72.61144264110,,QC,CA
Meeting Lake No. 466,,"4716038",53.06292129420,-107.46887722200,,SK,CA
Norquay,,"4709072",51.88436942610,-102.08665479200,,SK,CA
Port Colborne,,"3526011",42.85469975420,-79.19684210740,,ON,CA
Brock,,"4713002",51.44205122300,-108.71733199700,,SK,CA
,Sainte-Cécile-de-Lévrard,"2438060",46.45321417680,-72.14409707560,,QC,CA
Cariboo L,,"5941017",51.55850436130,-120.91148164500,,BC,CA
Hamilton,,"3514019",44.03806387320,-78.20852335970,,ON,CA
Kearney,,"3549018",45.62022379180,-79.11560581030,,ON,CA
Ebb and Flow 52,,"4617029",51.05188222230,-99.01670572940,,MB,CA
Colonsay No. 342,,"4711076",52.00970867740,-105.85518170300,,SK,CA
,Chandler,"2402028",48.35976836990,-64.74634787180,,QC,CA
McLean,,"4706037",50.51705815350,-104.06751123400,,SK,CA
Buffalo No. 409,,"4713068",52.51949005220,-108.68867916000,,SK,CA
Port Alberni,,"5923008",49.24694598250,-124.80284865600,,BC,CA
Ramara,,"3543019",44.61699968750,-79.24316031550,,ON,CA
Powell River C,,"5927016",49.88321952800,-124.24768555800,,BC,CA
Binscarth,,"4616029",50.62697118260,-101.28282230100,,MB,CA
Sedley,,"4706008",50.17177333280,-104.01426022100,,SK,CA
,Lac-Casault,"2407908",48.48909550970,-66.63925098990,,QC,CA
Prelate,,"4708057",50.85355797350,-109.40651595700,,SK,CA
Estevan No. 5,,"4701022",49.13082315640,-103.01263826400,,SK,CA
Insinger No. 275,,"4709023",51.51937762940,-103.06743170100,,SK,CA
Ruthilda,,"4713033",51.89203359070,-108.46758279400,,SK,CA
Chipman,,"1304025",46.17217906250,-65.88276182120,,NB,CA
Bjorkdale No. 426,,"4714038",52.73157985340,-103.50227562200,,SK,CA
Dorchester,,"1307011",45.94677526460,-64.53217558990,,NB,CA
Ocean Man 69B,,"4701811",49.88328646790,-103.14910668800,,SK,CA
Bright,,"1310026",46.12046401140,-67.05453656510,,NB,CA
East Ferris,,"3548034",46.24133162260,-79.28266265570,,ON,CA
Gordon/Barrie Island,,"3551027",45.91768206880,-82.49254807530,,ON,CA
Manitou Rapids 11,,"3559026",48.65608901520,-93.90870740970,,ON,CA
Trout River,,"1009010",49.47263296220,-58.12712132700,,NL,CA
Peachland,,"5935018",49.77506235790,-119.73876617800,,BC,CA
,Saint-Ours,"2453032",45.88555083780,-73.11801812100,,QC,CA
,Saint-Gédéon,"2493035",48.52827759190,-71.85949254750,,QC,CA
Chuchhraischin,,"5933810",50.45423305120,-121.34040765800,,BC,CA
Edenwold No. 158,,"4706029",50.52220420880,-104.34783375100,,SK,CA
Wakaw,,"4715042",52.64496807690,-105.73611046000,,SK,CA
,Saint-Joseph-de-Kamouraska,"2414030",47.58865086990,-69.60811175640,,QC,CA
,Nédélec,"2485100",47.77775204240,-79.42747377810,,QC,CA
Squirrel Cove 8,,"5924818",50.14488088170,-124.92061069600,,BC,CA
St. Theresa Point,,"4622801",53.73844555260,-94.93232561870,,MB,CA
Chenahkint 12,,"5924805",49.87472134340,-126.97719537900,,BC,CA
Meaford,,"3542047",44.64062286920,-80.71907388730,,ON,CA
Wahpaton 94A,,"4715848",53.27578931530,-105.87810912200,,SK,CA
Wabamun NB3A,,"4811806",53.50997853620,-114.41997715100,,AB,CA
Pennal 19,,"1206014",44.79478826380,-64.43522408860,,NS,CA
Prescott,,"3507008",44.71627920700,-75.51986425190,,ON,CA
Bassano,,"4802039",50.78918517700,-112.46859182600,,AB,CA
"Whitehorse, Unorganized",,"6001060",60.54677280330,-135.04554908000,,YT,CA
Shingle Point 4,,"5919811",49.04162827760,-123.63772696600,,BC,CA
"Division No. 23, Unorganized",,"4623062",57.61844779910,-96.80263230510,,MB,CA
Yellowknife,,"6106023",62.47085703900,-114.40528256400,,NT,CA
"Algoma, Unorganized, South East Part",,"3557094",46.09201815310,-82.18223920590,,ON,CA
Burnstick Lake,,"4809005",51.98925996660,-114.89242372800,,AB,CA
Waseca,,"4717019",53.09985659050,-109.47247787400,,SK,CA
Northampton,,"1311008",46.13122693450,-67.47123630860,,NB,CA
Stanley No. 215,,"4705067",50.98766044000,-103.06007487900,,SK,CA
Malachan 11,,"5919814",48.80774438990,-124.66881672000,,BC,CA
,East Broughton,"2431122",46.22326617650,-71.08129724090,,QC,CA
,Mont-Saint-Hilaire,"2457035",45.56506730240,-73.16892257410,,QC,CA
Northesk,,"1309028",47.25681372660,-66.26104424050,,NB,CA
Mannville,,"4810034",53.33646780190,-111.17845695500,,AB,CA
,Lochaber-Partie-Ouest,"2480060",45.59530361780,-75.30904588800,,QC,CA
Miramichi,,"1309050",47.01973744940,-65.50692425720,,NB,CA
Bella Coola 1,,"5945802",52.37788905600,-126.72715044600,,BC,CA
Nakusp,,"5903050",50.24995993150,-117.79755053000,,BC,CA
Lake of the Rivers No. 72,,"4703034",49.65426123110,-105.83454037500,,SK,CA
Key West No. 70,,"4702057",49.65391223220,-105.05554560300,,SK,CA
Johny Sticks 2,,"5941811",51.83539653200,-122.16918011200,,BC,CA
,Umiujaq,"2499878",56.53102391720,-76.43315049660,,QC,CA
Coryatsaqua (Moricetown) 2,,"5949810",55.03942793690,-127.33975251200,,BC,CA
Nekliptum  1,,"5933896",50.10880563150,-121.55305115700,,BC,CA
,Sainte-Florence,"2407010",48.26953148830,-67.23693237670,,QC,CA
Kinistino No. 459,,"4715071",53.06841941330,-104.91965278900,,SK,CA
Stewart Valley,,"4708039",50.59776245860,-107.80542909900,,SK,CA
,Saint-Alexis-de-Matapédia,"2406050",47.97954825200,-67.05305107970,,QC,CA
Radium Hot Springs,,"5901040",50.62708451030,-116.08131865400,,BC,CA
,Saint-Sulpice,"2460020",45.82562111820,-73.34909115990,,QC,CA
,Sainte-Élizabeth-de-Warwick,"2439090",45.91636000410,-72.09895816150,,QC,CA
,Saint-Octave-de-Métis,"2409055",48.60395237200,-68.04459676200,,QC,CA
North West River,,"1010022",53.53824482810,-60.14243010810,,NL,CA
Six Nations (Part) 40,,"3528037",43.03462262710,-80.02249526730,,ON,CA
Essa,,"3543021",44.26106598650,-79.81261512340,,ON,CA
Squamish-Lillooet D,,"5931021",49.93361671030,-123.21359545300,,BC,CA
Cook's Harbour,,"1009034",51.60791525870,-55.86262135940,,NL,CA
Babine 25,,"5951829",54.81682511780,-126.14885010800,,BC,CA
Seine River 23B,,"3559065",48.66659887620,-92.76887953580,,ON,CA
Minto,,"4615073",50.33133693610,-99.81429692990,,MB,CA
Nipawin No. 487,,"4714072",53.28813231120,-104.05441759000,,SK,CA
Indian Brook 14,,"1208014",45.08938263830,-63.48915983580,,NS,CA
,Chelsea,"2482025",45.53130557240,-75.85637822420,,QC,CA
Portage la Prairie,,"4609024",50.00297516070,-98.22612009580,,MB,CA
,Saint-Étienne-de-Bolton,"2445100",45.26339219140,-72.37018596190,,QC,CA
Rodgers No. NB3,,"4707006",50.17916269580,-106.20936228900,,SK,CA
,Bois-des-Filion,"2473030",45.67069507890,-73.76269086400,,QC,CA
,Saint-Éloi,"2411035",48.03155480600,-69.19496364570,,QC,CA
,Carignan,"2457010",45.43762123220,-73.32349105410,,QC,CA
Beauval,,"4718033",55.13666212310,-107.63308869600,,SK,CA
Harvey,,"1310005",45.72866815970,-67.00562354520,,NB,CA
,Saint-Laurent-de-l'Île-d'Orléans,"2420020",46.87320056930,-71.01539472190,,QC,CA
Florenceville-Bristol,,"1311027",46.45086693760,-67.59627481510,,NB,CA
Quaaout 1,,"5939805",50.88329576320,-119.60461774400,,BC,CA
,Saint-Pierre-les-Becquets,"2438065",46.47952550760,-72.19307093640,,QC,CA
Winsloe South,,"1102065",46.31644133630,-63.17818120700,,PE,CA
Schkam 2,,"5909812",49.39618466260,-121.45638365600,,BC,CA
Stellarton,,"1212009",45.56205865370,-62.67071646500,,NS,CA
,Notre-Dame-du-Mont-Carmel,"2437235",46.49245654290,-72.64853976120,,QC,CA
,Gracefield,"2483032",46.09271546950,-75.95763405790,,QC,CA
Rosser,,"4614015",50.00534965430,-97.41115890460,,MB,CA
Blueberry River 205,,"5955803",56.70413351570,-121.09159220400,,BC,CA
,Princeville,"2432033",46.18870651980,-71.89465831420,,QC,CA
,Lac-Wagwabika,"2479906",47.61188541710,-74.66147506470,,QC,CA
Lakeview,,"4608066",50.37789117900,-98.71868931570,,MB,CA
,Plessisville,"2432045",46.23817601470,-71.75805227760,,QC,CA
Pinawa,,"4601051",50.17067128930,-95.95463886640,,MB,CA
The Dalles 38C,,"3560089",49.88413685230,-94.54251128910,,ON,CA
Admaston/Bromley,,"3547043",45.49567006730,-76.86884523140,,ON,CA
Debden,,"4716054",53.52570749240,-106.88173302900,,SK,CA
Wolseley No. 155,,"4705027",50.43091995910,-103.16927862600,,SK,CA
Port Hawkesbury,,"1215002",45.62272344060,-61.35391440520,,NS,CA
Liard River 3,,"5957814",59.93049333050,-128.49532173600,,BC,CA
,Saint-Lambert,"2458012",45.49376943810,-73.50701251940,,QC,CA
Sun Valley,,"4707045",50.66209714910,-105.54520480200,,SK,CA
,Aston-Jonction,"2450013",46.16883131940,-72.23264078410,,QC,CA
Spuzzum 1,,"5909816",49.66013716490,-121.41470886700,,BC,CA
Radville,,"4702031",49.46127367170,-104.29561975500,,SK,CA
Port Blandford,,"1007036",48.34277185570,-54.18116276310,,NL,CA
,Léry,"2467055",45.35522314160,-73.81045364200,,QC,CA
Mount Stewart,,"1102059",46.36707865490,-62.86731726950,,PE,CA
Jackhead 43,,"4619061",51.90352730970,-97.30534327920,,MB,CA
,Kangirsuk,"2499110",60.03726967940,-70.03487918630,,QC,CA
Chesterfield Inlet,,"6205019",63.31830217850,-90.78398557630,,NU,CA
North Okanagan B,,"5937017",50.31210243820,-119.49736898400,,BC,CA
Dolphin Island 1,,"5947807",53.77440797200,-130.43719729600,,BC,CA
Moose Jaw,,"4707039",50.39745742140,-105.54983137800,,SK,CA
Colliers,,"1001456",47.44954143180,-53.24823124970,,NL,CA
"Region 1, Unorganized",,"6101063",76.59359254450,-125.46761463500,,NT,CA
Glooscap 35,,"1207027",45.04202675870,-64.23778113390,,NS,CA
Drummond,,"1312021",47.30825400820,-67.56759825400,,NB,CA
Fraser Valley G,,"5909062",49.16179637860,-122.13040489600,,BC,CA
Devon,,"4811018",53.35423500020,-113.73121188200,,AB,CA
,Laurier-Station,"2433060",46.54311221960,-71.63775167630,,QC,CA
Puskiakiwenin 122,,"4812804",53.95996439460,-110.45255910900,,AB,CA
Squamish-Lillooet A,,"5931032",50.87381088780,-122.93509460300,,BC,CA
,Litchfield,"2484040",45.78505075220,-76.59835980900,,QC,CA
Goodwater,,"4702036",49.39553088390,-103.70313330100,,SK,CA
Watrous,,"4711053",51.68406607520,-105.46606926700,,SK,CA
,Saint-Pamphile,"2417010",46.96379857450,-69.80800679820,,QC,CA
,Martinville,"2444060",45.27629601250,-71.69110642270,,QC,CA
St. Brieux,,"4715049",52.64071911140,-104.88449687600,,SK,CA
Oak Bay,,"5917030",48.43000335100,-123.30789822200,,BC,CA
Chuchuwayha 2,,"5907807",49.35301974940,-120.07803101500,,BC,CA
,Lac-de-la-Pomme,"2479902",47.18996954470,-74.50215887940,,QC,CA
Union Road,,"1102050",46.33402911500,-63.13521862220,,PE,CA
,Rougemont,"2455037",45.45058171870,-73.05359757600,,QC,CA
Chicken 224,,"4718828",59.19900662220,-105.62003048300,,SK,CA
Millet,,"4811011",53.08872306250,-113.48081571400,,AB,CA
Lake Lenore No. 399,,"4715048",52.53963632280,-104.79928827800,,SK,CA
Pabineau 11,,"1315010",47.53286058910,-65.66409376970,,NB,CA
Flin Flon (Part),,"4621064",54.77162414590,-101.84208529800,,MB,CA
,Lac-Metei,"2489908",47.82396965760,-76.82376124090,,QC,CA
Garden River 14,,"3557074",46.58208229270,-84.04838949210,,ON,CA
Morrisville,,"1003020",47.88442345300,-55.76320189290,,NL,CA
Abernethy No. 186,,"4706042",50.72083130040,-103.44336781000,,SK,CA
"Division No.  8, Subd. A",,"1008074",49.94221352350,-56.16769823660,,NL,CA
,Saint-Colomban,"2475005",45.73933729650,-74.13950112500,,QC,CA
Herbert,,"4707026",50.42649638690,-107.22395500400,,SK,CA
,Eastmain,"2499045",52.17901121870,-78.21204213660,,QC,CA
Loyalist,,"3511005",44.17829158410,-76.72051083530,,ON,CA
Nanaimo F,,"5921032",49.27831833640,-124.46357489300,,BC,CA
Woodstock 23,,"1311005",46.10417279040,-67.60094310150,,NB,CA
